route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible                                                                                                                                                                                                                                                
7180178400AV008,2025-12-092025-12-13341222,3412222025-12-09,,34122,,,,2                                                                                                                                                                                                                                                                                       
7180178400AV008,2025-12-142025-12-31341222,3412222025-12-14,,34122,,,,2                                                                                                                                                                                                                                                                                       
7180178400AV008,2026-01-012026-02-28341222,3412222026-01-01,,34122,,,,2                                                                                                                                                                                                                                                                                       
7180104307AV008,2025-10-092025-12-13341231,3412312025-10-09,,34123,,,,2                                                                                                                                                                                                                                                                                       
7180104307AV008,2025-12-142025-12-14341231,3412312025-12-14,,34123,,,,2                                                                                                                                                                                                                                                                                       
7180104307AV008,2025-12-172025-12-24341231,3412312025-12-17,,34123,,,,2                                                                                                                                                                                                                                                                                       
7180104307AV008,2025-12-262025-12-31341231,3412312025-12-26,,34123,,,,2                                                                                                                                                                                                                                                                                       
7180104307AV008,2026-01-012026-02-28341231,3412312026-01-01,,34123,,,,2                                                                                                                                                                                                                                                                                       
7180104307AV008,2025-10-092025-12-13341251,3412512025-10-09,,34125,,,,2                                                                                                                                                                                                                                                                                       
0430771801AV008,2025-10-092025-12-13341301,3413012025-10-09,,34130,,,,2                                                                                                                                                                                                                                                                                       
7180104307AV008,2025-10-092025-12-13341371,3413712025-10-09,,34137,,,,2                                                                                                                                                                                                                                                                                       
0321303216AV008,2025-10-092025-12-13341401,3414012025-10-09,,34140,,,,2                                                                                                                                                                                                                                                                                       
0430771801AV008,2025-10-092025-12-13341421,3414212025-10-09,,34142,,,,2                                                                                                                                                                                                                                                                                       
7180104307AV008,2025-10-092025-12-13341431,3414312025-10-09,,34143,,,,2                                                                                                                                                                                                                                                                                       
7180104307AV008,2025-12-142025-12-23341431,3414312025-12-14,,34143,,,,2                                                                                                                                                                                                                                                                                       
7180104307AV008,2025-12-272025-12-30341431,3414312025-12-27,,34143,,,,2                                                                                                                                                                                                                                                                                       
7180104307AV008,2026-01-022026-01-04341431,3414312026-01-02,,34143,,,,2                                                                                                                                                                                                                                                                                       
7180104307AV008,2026-01-072026-02-28341431,3414312026-01-07,,34143,,,,2                                                                                                                                                                                                                                                                                       
7180104307AV008,2025-12-242025-12-26341432,3414322025-12-24,,34143,,,,2                                                                                                                                                                                                                                                                                       
7180104307AV008,2025-12-312025-12-31341432,3414322025-12-31,,34143,,,,2                                                                                                                                                                                                                                                                                       
7180104307AV008,2026-01-012026-01-01341432,3414322026-01-01,,34143,,,,2                                                                                                                                                                                                                                                                                       
7180104307AV008,2026-01-052026-01-06341432,3414322026-01-05,,34143,,,,2                                                                                                                                                                                                                                                                                       
7180104307AV008,2025-10-092025-12-13341531,3415312025-10-09,,34153,,,,2                                                                                                                                                                                                                                                                                       
3141222100AV008,2025-10-092025-12-13341541,3415412025-10-09,,34154,,,,2                                                                                                                                                                                                                                                                                       
7180104307AV008,2025-10-092025-12-13341631,3416312025-10-09,,34163,,,,1                                                                                                                                                                                                                                                                                       
7180104307AV008,2025-12-142025-12-24341631,3416312025-12-14,,34163,,,,1                                                                                                                                                                                                                                                                                       
7180104307AV008,2025-12-262025-12-31341631,3416312025-12-26,,34163,,,,1                                                                                                                                                                                                                                                                                       
7180104307AV008,2026-01-012026-02-28341631,3416312026-01-01,,34163,,,,1                                                                                                                                                                                                                                                                                       
1700010600AV008,2025-10-092025-12-13341711,3417112025-10-09,,34171,,,,2                                                                                                                                                                                                                                                                                       
1700010600AV008,2025-12-142025-12-23341711,3417112025-12-14,,34171,,,,2                                                                                                                                                                                                                                                                                       
1700010600AV008,2025-12-252025-12-30341711,3417112025-12-25,,34171,,,,2                                                                                                                                                                                                                                                                                       
1700010600AV008,2026-01-012026-02-28341711,3417112026-01-01,,34171,,,,2                                                                                                                                                                                                                                                                                       
1060017000AV008,2025-10-092025-12-13341761,3417612025-10-09,,34176,,,,2                                                                                                                                                                                                                                                                                       
0321603213AV008,2025-10-092025-12-13341811,3418112025-10-09,,34181,,,,2                                                                                                                                                                                                                                                                                       
0321603213AV008,2025-12-142025-12-31341811,3418112025-12-14,,34181,,,,2                                                                                                                                                                                                                                                                                       
0321603213AV008,2026-01-012026-02-28341811,3418112026-01-01,,34181,,,,2                                                                                                                                                                                                                                                                                       
0430771801AV008,2025-10-092025-12-13341821,3418212025-10-09,,34182,,,,2                                                                                                                                                                                                                                                                                       
1700010600AV008,2025-10-092025-12-13341831,3418312025-10-09,,34183,,,,2                                                                                                                                                                                                                                                                                       
1700010600AV008,2025-12-142025-12-23341831,3418312025-12-14,,34183,,,,2                                                                                                                                                                                                                                                                                       
1700010600AV008,2025-12-252025-12-30341831,3418312025-12-25,,34183,,,,2                                                                                                                                                                                                                                                                                       
1700010600AV008,2026-01-012026-02-28341831,3418312026-01-01,,34183,,,,2                                                                                                                                                                                                                                                                                       
0800417000AV008,2025-10-092025-10-13341861,3418612025-10-09,,34186,,,,2                                                                                                                                                                                                                                                                                       
0800417000AV008,2025-10-142025-12-13341861,3418612025-10-14,,34186,,,,2                                                                                                                                                                                                                                                                                       
7180104307AV008,2025-10-092025-12-13341911,3419112025-10-09,,34191,,,,2                                                                                                                                                                                                                                                                                       
7180104307AV008,2025-12-142025-12-23341911,3419112025-12-14,,34191,,,,2                                                                                                                                                                                                                                                                                       
7180104307AV008,2025-12-252025-12-30341911,3419112025-12-25,,34191,,,,2                                                                                                                                                                                                                                                                                       
7180104307AV008,2026-01-012026-02-28341911,3419112026-01-01,,34191,,,,2                                                                                                                                                                                                                                                                                       
0430771801AV008,2025-10-092025-12-13341921,3419212025-10-09,,34192,,,,2                                                                                                                                                                                                                                                                                       
0430771801AV008,2025-12-142025-12-31341921,3419212025-12-14,,34192,,,,2                                                                                                                                                                                                                                                                                       
0430771801AV008,2026-01-012026-02-28341921,3419212026-01-01,,34192,,,,2                                                                                                                                                                                                                                                                                       
0321303216AV008,2025-10-092025-12-13342101,3421012025-10-09,,34210,,,,2                                                                                                                                                                                                                                                                                       
0321303216AV008,2025-12-142025-12-22342101,3421012025-12-14,,34210,,,,2                                                                                                                                                                                                                                                                                       
0321303216AV008,2025-12-252025-12-28342101,3421012025-12-25,,34210,,,,2                                                                                                                                                                                                                                                                                       
0321303216AV008,2026-01-012026-01-04342101,3421012026-01-01,,34210,,,,2                                                                                                                                                                                                                                                                                       
0321303216AV008,2026-01-062026-02-28342101,3421012026-01-06,,34210,,,,2                                                                                                                                                                                                                                                                                       
0321603213AV008,2025-10-092025-12-13342151,3421512025-10-09,,34215,,,,2                                                                                                                                                                                                                                                                                       
0321603213AV008,2025-12-142025-12-23342151,3421512025-12-14,,34215,,,,2                                                                                                                                                                                                                                                                                       
0321603213AV008,2025-12-252025-12-30342151,3421512025-12-25,,34215,,,,2                                                                                                                                                                                                                                                                                       
0430771801AV008,2025-10-092025-12-13342621,3426212025-10-09,,34262,,,,2                                                                                                                                                                                                                                                                                       
0430771801AV008,2025-12-142025-12-31342621,3426212025-12-14,,34262,,,,2                                                                                                                                                                                                                                                                                       
0430771801AV008,2026-01-012026-02-28342621,3426212026-01-01,,34262,,,,2                                                                                                                                                                                                                                                                                       
0430771801AV008,2025-10-092025-12-13342921,3429212025-10-09,,34292,,,,2                                                                                                                                                                                                                                                                                       
2210031412AV008,2025-10-092025-12-13342951,3429512025-10-09,,34295,,,,2                                                                                                                                                                                                                                                                                       
0321603213AV008,2025-10-092025-12-13343011,3430112025-10-09,,34301,,,,2                                                                                                                                                                                                                                                                                       
0321603213AV008,2025-12-142025-12-31343011,3430112025-12-14,,34301,,,,2                                                                                                                                                                                                                                                                                       
0321603213AV008,2026-01-012026-02-28343011,3430112026-01-01,,34301,,,,2                                                                                                                                                                                                                                                                                       
0430771801AV008,2025-10-092025-12-13343021,3430212025-10-09,,34302,,,,2                                                                                                                                                                                                                                                                                       
0430771801AV008,2025-12-142025-12-24343021,3430212025-12-14,,34302,,,,2                                                                                                                                                                                                                                                                                       
0430771801AV008,2025-12-262025-12-31343021,3430212025-12-26,,34302,,,,2                                                                                                                                                                                                                                                                                       
0430771801AV008,2026-01-022026-01-05343021,3430212026-01-02,,34302,,,,2                                                                                                                                                                                                                                                                                       
0430771801AV008,2026-01-072026-02-28343021,3430212026-01-07,,34302,,,,2                                                                                                                                                                                                                                                                                       
7180104307AV008,2025-10-092025-12-13343091,3430912025-10-09,,34309,,,,2                                                                                                                                                                                                                                                                                       
7180104307AV008,2025-12-142025-12-23343091,3430912025-12-14,,34309,,,,2                                                                                                                                                                                                                                                                                       
7180104307AV008,2025-12-252025-12-31343091,3430912025-12-25,,34309,,,,2                                                                                                                                                                                                                                                                                       
7180104307AV008,2026-01-012026-01-04343091,3430912026-01-01,,34309,,,,2                                                                                                                                                                                                                                                                                       
7180104307AV008,2026-01-062026-02-28343091,3430912026-01-06,,34309,,,,2                                                                                                                                                                                                                                                                                       
1060017000AV008,2025-10-092025-12-06343101,3431012025-10-09,,34310,,,,2                                                                                                                                                                                                                                                                                       
1060017000AV008,2025-12-082025-12-13343101,3431012025-12-08,,34310,,,,2                                                                                                                                                                                                                                                                                       
1060017000AV008,2025-12-142025-12-31343101,3431012025-12-14,,34310,,,,2                                                                                                                                                                                                                                                                                       
1060017000AV008,2026-01-012026-02-28343101,3431012026-01-01,,34310,,,,2                                                                                                                                                                                                                                                                                       
3141222100AV008,2025-10-092025-12-13343341,3433412025-10-09,,34334,,,,2                                                                                                                                                                                                                                                                                       
2210031412AV008,2025-10-092025-12-07343451,3434512025-10-09,,34345,,,,2                                                                                                                                                                                                                                                                                       
2210031412AV008,2025-12-092025-12-13343451,3434512025-12-09,,34345,,,,2                                                                                                                                                                                                                                                                                       
3141222100AV008,2025-10-092025-12-07343641,3436412025-10-09,,34364,,,,2                                                                                                                                                                                                                                                                                       
3141222100AV008,2025-12-092025-12-13343641,3436412025-12-09,,34364,,,,2                                                                                                                                                                                                                                                                                       
1060017000AV008,2025-10-092025-12-13343661,3436612025-10-09,,34366,,,,2                                                                                                                                                                                                                                                                                       
1060017000AV008,2025-10-092025-12-13343921,3439212025-10-09,,34392,,,,2                                                                                                                                                                                                                                                                                       
1060017000AV008,2025-12-142025-12-24343921,3439212025-12-14,,34392,,,,2                                                                                                                                                                                                                                                                                       
1060017000AV008,2025-12-262025-12-31343921,3439212025-12-26,,34392,,,,2                                                                                                                                                                                                                                                                                       
1060017000AV008,2026-01-022026-02-28343921,3439212026-01-02,,34392,,,,2                                                                                                                                                                                                                                                                                       
2210031412AV008,2025-10-092025-12-13343951,3439512025-10-09,,34395,,,,2                                                                                                                                                                                                                                                                                       
3141222100AV008,2025-10-092025-12-13344041,3440412025-10-09,,34404,,,,2                                                                                                                                                                                                                                                                                       
2210031412AV008,2025-10-092025-12-13344051,3440512025-10-09,,34405,,,,2                                                                                                                                                                                                                                                                                       
7840071801AV008,2025-10-092025-12-13344331,3443312025-10-09,,34433,,,,1                                                                                                                                                                                                                                                                                       
6091161200VRD,2025-10-092025-12-13344421,3444212025-10-09,,34442,,,,2                                                                                                                                                                                                                                                                                         
6091161200VRD,2025-12-142025-12-31344421,3444212025-12-14,,34442,,,,2                                                                                                                                                                                                                                                                                         
6091161200VRD,2026-01-012026-02-28344421,3444212026-01-01,,34442,,,,2                                                                                                                                                                                                                                                                                         
7180104307AV008,2025-10-092025-12-13346091,3460912025-10-09,,34609,,,,2                                                                                                                                                                                                                                                                                       
3141222100AV008,2025-10-092025-12-13346251,3462512025-10-09,,34625,,,,1                                                                                                                                                                                                                                                                                       
2210031412AV008,2025-10-092025-10-26346261,3462612025-10-09,,34626,,,,1                                                                                                                                                                                                                                                                                       
2210031412AV008,2025-10-272025-12-13346261,3462612025-10-27,,34626,,,,1                                                                                                                                                                                                                                                                                       
7840071801AV008,2025-10-092025-12-13346311,3463112025-10-09,,34631,,,,2                                                                                                                                                                                                                                                                                       
7180178400AV008,2025-10-092025-12-13346321,3463212025-10-09,,34632,,,,2                                                                                                                                                                                                                                                                                       
0430771801AV008,2025-10-092025-12-13346621,3466212025-10-09,,34662,,,,2                                                                                                                                                                                                                                                                                       
0430771801AV008,2025-12-142025-12-24346621,3466212025-12-14,,34662,,,,2                                                                                                                                                                                                                                                                                       
0430771801AV008,2025-12-262025-12-31346621,3466212025-12-26,,34662,,,,2                                                                                                                                                                                                                                                                                       
0430771801AV008,2026-01-022026-02-28346621,3466212026-01-02,,34662,,,,2                                                                                                                                                                                                                                                                                       
0430771801AV008,2025-10-092025-12-13347121,3471212025-10-09,,34712,,,,2                                                                                                                                                                                                                                                                                       
1700008004AV008,2025-10-092025-12-13347631,3476312025-10-09,,34763,,,,2                                                                                                                                                                                                                                                                                       
1700008004AV008,2025-12-142025-12-24347631,3476312025-12-14,,34763,,,,2                                                                                                                                                                                                                                                                                       
1700008004AV008,2025-12-262025-12-31347631,3476312025-12-26,,34763,,,,2                                                                                                                                                                                                                                                                                       
1700008004AV008,2026-01-022026-02-28347631,3476312026-01-02,,34763,,,,2                                                                                                                                                                                                                                                                                       
0800417000AV008,2025-10-092025-12-13347921,3479212025-10-09,,34792,,,,2                                                                                                                                                                                                                                                                                       
0800417000AV008,2025-12-142025-12-23347921,3479212025-12-14,,34792,,,,2                                                                                                                                                                                                                                                                                       
0800417000AV008,2025-12-252025-12-30347921,3479212025-12-25,,34792,,,,2                                                                                                                                                                                                                                                                                       
0800417000AV008,2026-01-012026-02-28347921,3479212026-01-01,,34792,,,,2                                                                                                                                                                                                                                                                                       
1700008004AV008,2025-10-092025-12-07348091,3480912025-10-09,,34809,,,,1                                                                                                                                                                                                                                                                                       
1700008004AV008,2025-12-082025-12-08348091,3480912025-12-08,,34809,,,,1                                                                                                                                                                                                                                                                                       
1700008004AV008,2025-12-092025-12-13348091,3480912025-12-09,,34809,,,,1                                                                                                                                                                                                                                                                                       
7840071801AV008,2025-10-092025-12-13348131,3481312025-10-09,,34813,,,,2                                                                                                                                                                                                                                                                                       
7840071801AV008,2025-12-142025-12-31348131,3481312025-12-14,,34813,,,,2                                                                                                                                                                                                                                                                                       
7840071801AV008,2026-01-012026-02-28348131,3481312026-01-01,,34813,,,,2                                                                                                                                                                                                                                                                                       
7840071801AV008,2025-10-092025-12-13348231,3482312025-10-09,,34823,,,,2                                                                                                                                                                                                                                                                                       
7840071801AV008,2025-12-142025-12-14348231,3482312025-12-14,,34823,,,,2                                                                                                                                                                                                                                                                                       
7840071801AV008,2025-12-172025-12-24348231,3482312025-12-17,,34823,,,,2                                                                                                                                                                                                                                                                                       
7840071801AV008,2025-12-262025-12-31348231,3482312025-12-26,,34823,,,,2                                                                                                                                                                                                                                                                                       
7840071801AV008,2026-01-012026-02-28348231,3482312026-01-01,,34823,,,,2                                                                                                                                                                                                                                                                                       
7180178400AV008,2025-10-092025-12-13348421,3484212025-10-09,,34842,,,,2                                                                                                                                                                                                                                                                                       
7180178400AV008,2025-12-142025-12-31348421,3484212025-12-14,,34842,,,,2                                                                                                                                                                                                                                                                                       
